Date,team1,team2,team1_rs,team2_rs,team1_gn,team2_gn,team1_home_gn,team2_away_gn,team1_win,team1_wr,team1_home_wr,team2_wr,team2_away_wr,team1_total_rs,team2_total_rs,team1_avg_rs,team2_avg_rs,team1_home_rs,team2_away_rs,team1_avg_home_rs,team2_avg_away_rs
20190320,OAK,SEA,7,9,1.0,1.0,1.0,1.0,0,,,,,0.0,0.0,,,0.0,0.0,,
20190321,OAK,SEA,4,5,2.0,2.0,2.0,2.0,0,0.0,0.0,1.0,1.0,7.0,9.0,7.0,9.0,7.0,9.0,7.0,9.0
20190328,CIN,PIT,5,3,1.0,1.0,1.0,1.0,1,,,,,0.0,0.0,,,0.0,0.0,,
20190328,LAN,ARI,12,5,1.0,1.0,1.0,1.0,1,,,,,0.0,0.0,,,0.0,0.0,,
20190328,MIA,COL,3,6,1.0,1.0,1.0,1.0,0,,,,,0.0,0.0,,,0.0,0.0,,
20190328,MIL,SLN,5,4,1.0,1.0,1.0,1.0,1,,,,,0.0,0.0,,,0.0,0.0,,
20190328,PHI,ATL,10,4,1.0,1.0,1.0,1.0,1,,,,,0.0,0.0,,,0.0,0.0,,
20190328,SDN,SFN,2,0,1.0,1.0,1.0,1.0,1,,,,,0.0,0.0,,,0.0,0.0,,
20190328,WAS,NYN,0,2,1.0,1.0,1.0,1.0,0,,,,,0.0,0.0,,,0.0,0.0,,
20190328,KCA,CHA,5,3,1.0,1.0,1.0,1.0,1,,,,,0.0,0.0,,,0.0,0.0,,
20190328,MIN,CLE,2,0,1.0,1.0,1.0,1.0,1,,,,,0.0,0.0,,,0.0,0.0,,
20190328,NYA,BAL,7,2,1.0,1.0,1.0,1.0,1,,,,,0.0,0.0,,,0.0,0.0,,
20190328,OAK,ANA,4,0,3.0,1.0,3.0,1.0,1,0.0,0.0,,,11.0,0.0,5.5,,11.0,0.0,5.5,
20190328,SEA,BOS,12,4,3.0,1.0,1.0,1.0,1,1.0,,,,14.0,0.0,7.0,,0.0,0.0,,
20190328,TBA,HOU,1,5,1.0,1.0,1.0,1.0,0,,,,,0.0,0.0,,,0.0,0.0,,
20190328,TEX,CHN,4,12,1.0,1.0,1.0,1.0,0,,,,,0.0,0.0,,,0.0,0.0,,
20190328,TOR,DET,0,2,1.0,1.0,1.0,1.0,0,,,,,0.0,0.0,,,0.0,0.0,,
20190329,LAN,ARI,4,5,2.0,2.0,2.0,2.0,0,1.0,1.0,0.0,0.0,12.0,5.0,12.0,5.0,12.0,5.0,12.0,5.0
20190329,MIA,COL,1,6,2.0,2.0,2.0,2.0,0,0.0,0.0,1.0,1.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0
20190329,MIL,SLN,5,9,2.0,2.0,2.0,2.0,0,1.0,1.0,0.0,0.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0
20190329,SDN,SFN,4,1,2.0,2.0,2.0,2.0,1,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0
20190329,OAK,ANA,2,6,4.0,2.0,4.0,2.0,0,0.3333333333333333,0.3333333333333333,0.0,0.0,15.0,0.0,5.0,0.0,15.0,0.0,5.0,0.0
20190329,SEA,BOS,6,7,4.0,2.0,2.0,2.0,0,1.0,1.0,0.0,0.0,26.0,4.0,8.666666666666666,4.0,12.0,4.0,12.0,4.0
20190329,TBA,HOU,4,2,2.0,2.0,2.0,2.0,1,0.0,0.0,1.0,1.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0
20190329,TOR,DET,6,0,2.0,2.0,2.0,2.0,1,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0
20190330,LAN,ARI,18,5,3.0,3.0,3.0,3.0,1,0.5,0.5,0.5,0.5,16.0,10.0,8.0,5.0,16.0,10.0,8.0,5.0
20190330,MIA,COL,7,3,3.0,3.0,3.0,3.0,1,0.0,0.0,1.0,1.0,4.0,12.0,2.0,6.0,4.0,12.0,2.0,6.0
20190330,MIL,SLN,4,2,3.0,3.0,3.0,3.0,1,0.5,0.5,0.5,0.5,10.0,13.0,5.0,6.5,10.0,13.0,5.0,6.5
20190330,PHI,ATL,8,6,2.0,2.0,2.0,2.0,1,1.0,1.0,0.0,0.0,10.0,4.0,10.0,4.0,10.0,4.0,10.0,4.0
20190330,SDN,SFN,2,3,3.0,3.0,3.0,3.0,0,1.0,1.0,0.0,0.0,6.0,1.0,3.0,0.5,6.0,1.0,3.0,0.5
20190330,WAS,NYN,8,11,2.0,2.0,2.0,2.0,0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0
20190330,KCA,CHA,8,6,2.0,2.0,2.0,2.0,1,1.0,1.0,0.0,0.0,5.0,3.0,5.0,3.0,5.0,3.0,5.0,3.0
20190330,MIN,CLE,1,2,2.0,2.0,2.0,2.0,0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0
20190330,NYA,BAL,3,5,2.0,2.0,2.0,2.0,0,1.0,1.0,0.0,0.0,7.0,2.0,7.0,2.0,7.0,2.0,7.0,2.0
20190330,OAK,ANA,4,2,5.0,3.0,5.0,3.0,1,0.25,0.25,0.5,0.5,17.0,6.0,4.25,3.0,17.0,6.0,4.25,3.0
20190330,SEA,BOS,6,5,5.0,3.0,3.0,3.0,1,0.75,0.5,0.5,0.5,32.0,11.0,8.0,5.5,18.0,11.0,9.0,5.5
20190330,TBA,HOU,3,1,3.0,3.0,3.0,3.0,1,0.5,0.5,0.5,0.5,5.0,7.0,2.5,3.5,5.0,7.0,2.5,3.5
20190330,TEX,CHN,8,6,2.0,2.0,2.0,2.0,1,0.0,0.0,1.0,1.0,4.0,12.0,4.0,12.0,4.0,12.0,4.0,12.0
20190330,TOR,DET,3,0,3.0,3.0,3.0,3.0,1,0.5,0.5,0.5,0.5,6.0,2.0,3.0,1.0,6.0,2.0,3.0,1.0
20190331,CIN,PIT,0,5,2.0,2.0,2.0,2.0,0,1.0,1.0,0.0,0.0,5.0,3.0,5.0,3.0,5.0,3.0,5.0,3.0
20190331,LAN,ARI,8,7,4.0,4.0,4.0,4.0,1,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,34.0,15.0,11.333333333333334,5.0,34.0,15.0,11.333333333333334,5.0
20190331,MIA,COL,3,0,4.0,4.0,4.0,4.0,1,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,11.0,15.0,3.6666666666666665,5.0,11.0,15.0,3.6666666666666665,5.0
20190331,MIL,SLN,5,4,4.0,4.0,4.0,4.0,1,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,14.0,15.0,4.666666666666667,5.0,14.0,15.0,4.666666666666667,5.0
20190331,PHI,ATL,5,1,3.0,3.0,3.0,3.0,1,1.0,1.0,0.0,0.0,18.0,10.0,9.0,5.0,18.0,10.0,9.0,5.0
20190331,SDN,SFN,3,1,4.0,4.0,4.0,4.0,1,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,8.0,4.0,2.6666666666666665,1.3333333333333333,8.0,4.0,2.6666666666666665,1.3333333333333333
20190331,WAS,NYN,6,5,3.0,3.0,3.0,3.0,1,0.0,0.0,1.0,1.0,8.0,13.0,4.0,6.5,8.0,13.0,4.0,6.5
20190331,KCA,CHA,3,6,3.0,3.0,3.0,3.0,0,1.0,1.0,0.0,0.0,13.0,9.0,6.5,4.5,13.0,9.0,6.5,4.5
20190331,MIN,CLE,9,3,3.0,3.0,3.0,3.0,1,0.5,0.5,0.5,0.5,3.0,2.0,1.5,1.0,3.0,2.0,1.5,1.0
20190331,NYA,BAL,5,7,3.0,3.0,3.0,3.0,0,0.5,0.5,0.5,0.5,10.0,7.0,5.0,3.5,10.0,7.0,5.0,3.5
20190331,OAK,ANA,2,1,6.0,4.0,6.0,4.0,1,0.4,0.4,0.3333333333333333,0.3333333333333333,21.0,8.0,4.2,2.6666666666666665,21.0,8.0,4.2,2.6666666666666665
20190331,SEA,BOS,10,8,6.0,4.0,4.0,4.0,1,0.8,0.6666666666666666,0.3333333333333333,0.3333333333333333,38.0,16.0,7.6,5.333333333333333,24.0,16.0,8.0,5.333333333333333
20190331,TBA,HOU,3,1,4.0,4.0,4.0,4.0,1,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,8.0,8.0,2.6666666666666665,2.6666666666666665,8.0,8.0,2.6666666666666665,2.6666666666666665
20190331,TEX,CHN,11,10,3.0,3.0,3.0,3.0,1,0.5,0.5,0.5,0.5,12.0,18.0,6.0,9.0,12.0,18.0,6.0,9.0
20190331,TOR,DET,3,4,4.0,4.0,4.0,4.0,0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,9.0,2.0,3.0,0.6666666666666666,9.0,2.0,3.0,0.6666666666666666
20190401,ATL,CHN,8,0,4.0,4.0,1.0,4.0,1,0.0,,0.3333333333333333,0.3333333333333333,11.0,28.0,3.6666666666666665,9.333333333333334,0.0,28.0,,9.333333333333334
20190401,CIN,MIL,3,4,3.0,5.0,3.0,1.0,0,0.5,0.5,0.75,,5.0,19.0,2.5,4.75,5.0,0.0,2.5,
20190401,LAN,SFN,2,4,5.0,5.0,5.0,5.0,0,0.75,0.75,0.25,0.25,42.0,5.0,10.5,1.25,42.0,5.0,10.5,1.25
20190401,MIA,NYN,3,7,5.0,4.0,5.0,4.0,0,0.5,0.5,0.6666666666666666,0.6666666666666666,14.0,18.0,3.5,6.0,14.0,18.0,3.5,6.0
20190401,PIT,SLN,5,6,3.0,5.0,1.0,5.0,0,0.5,,0.25,0.25,8.0,19.0,4.0,4.75,0.0,19.0,,4.75
20190401,SDN,ARI,3,10,5.0,5.0,5.0,5.0,0,0.75,0.75,0.25,0.25,11.0,22.0,2.75,5.5,11.0,22.0,2.75,5.5
20190401,CLE,CHA,5,3,4.0,4.0,1.0,4.0,1,0.3333333333333333,,0.3333333333333333,0.3333333333333333,5.0,15.0,1.6666666666666667,5.0,0.0,15.0,,5.0
20190401,NYA,DET,3,1,4.0,5.0,4.0,5.0,1,0.3333333333333333,0.3333333333333333,0.5,0.5,15.0,6.0,5.0,1.5,15.0,6.0,5.0,1.5
20190401,OAK,BOS,7,0,7.0,5.0,7.0,5.0,1,0.5,0.5,0.25,0.25,23.0,24.0,3.8333333333333335,6.0,23.0,24.0,3.8333333333333335,6.0
20190401,SEA,ANA,6,3,7.0,5.0,5.0,5.0,1,0.8333333333333334,0.75,0.25,0.25,48.0,9.0,8.0,2.25,34.0,9.0,8.5,2.25
20190401,TBA,COL,7,1,5.0,5.0,5.0,5.0,1,0.75,0.75,0.5,0.5,11.0,15.0,2.75,3.75,11.0,15.0,2.75,3.75
20190401,TEX,HOU,1,2,4.0,5.0,4.0,5.0,0,0.6666666666666666,0.6666666666666666,0.25,0.25,23.0,9.0,7.666666666666667,2.25,23.0,9.0,7.666666666666667,2.25
20190401,TOR,BAL,5,6,5.0,4.0,5.0,4.0,0,0.5,0.5,0.6666666666666666,0.6666666666666666,12.0,14.0,3.0,4.666666666666667,12.0,14.0,3.0,4.666666666666667
20190402,CIN,MIL,3,4,4.0,6.0,4.0,2.0,0,0.3333333333333333,0.3333333333333333,0.8,1.0,8.0,23.0,2.6666666666666665,4.6,8.0,4.0,2.6666666666666665,4.0
20190402,LAN,SFN,6,5,6.0,6.0,6.0,6.0,1,0.6,0.6,0.4,0.4,44.0,9.0,8.8,1.8,44.0,9.0,8.8,1.8
20190402,MIA,NYN,5,6,6.0,5.0,6.0,5.0,0,0.4,0.4,0.75,0.75,17.0,25.0,3.4,6.25,17.0,25.0,3.4,6.25
20190402,SDN,ARI,5,8,6.0,6.0,6.0,6.0,0,0.6,0.6,0.4,0.4,14.0,32.0,2.8,6.4,14.0,32.0,2.8,6.4
20190402,WAS,PHI,2,8,4.0,4.0,4.0,1.0,0,0.3333333333333333,0.3333333333333333,1.0,,14.0,23.0,4.666666666666667,7.666666666666667,14.0,0.0,4.666666666666667,
20190402,KCA,MIN,4,5,4.0,4.0,4.0,1.0,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,,16.0,12.0,5.333333333333333,4.0,16.0,0.0,5.333333333333333,
20190402,NYA,DET,1,3,5.0,6.0,5.0,6.0,0,0.5,0.5,0.4,0.4,18.0,7.0,4.5,1.4,18.0,7.0,4.5,1.4
20190402,OAK,BOS,1,0,8.0,6.0,8.0,6.0,1,0.5714285714285714,0.5714285714285714,0.2,0.2,30.0,24.0,4.285714285714286,4.8,30.0,24.0,4.285714285714286,4.8
20190402,SEA,ANA,2,1,8.0,6.0,6.0,6.0,1,0.8571428571428571,0.8,0.2,0.2,54.0,12.0,7.714285714285714,2.4,40.0,12.0,8.0,2.4
20190402,TBA,COL,4,0,6.0,6.0,6.0,6.0,1,0.8,0.8,0.4,0.4,18.0,16.0,3.6,3.2,18.0,16.0,3.6,3.2
20190402,TEX,HOU,6,4,5.0,6.0,5.0,6.0,1,0.5,0.5,0.4,0.4,24.0,11.0,6.0,2.2,24.0,11.0,6.0,2.2
20190402,TOR,BAL,1,2,6.0,5.0,6.0,5.0,0,0.4,0.4,0.75,0.75,17.0,20.0,3.4,5.0,17.0,20.0,3.4,5.0
20190403,ATL,CHN,6,4,5.0,5.0,2.0,5.0,1,0.25,1.0,0.25,0.25,19.0,28.0,4.75,7.0,8.0,28.0,8.0,7.0
20190403,CIN,MIL,0,1,5.0,7.0,5.0,3.0,0,0.25,0.25,0.8333333333333334,1.0,11.0,27.0,2.75,4.5,11.0,8.0,2.75,4.0
20190403,LAN,SFN,5,3,7.0,7.0,7.0,7.0,1,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,50.0,14.0,8.333333333333334,2.3333333333333335,50.0,14.0,8.333333333333334,2.3333333333333335
20190403,MIA,NYN,4,6,7.0,6.0,7.0,6.0,0,0.3333333333333333,0.3333333333333333,0.8,0.8,22.0,31.0,3.6666666666666665,6.2,22.0,31.0,3.6666666666666665,6.2
20190403,PIT,SLN,4,5,4.0,6.0,2.0,6.0,0,0.3333333333333333,0.0,0.4,0.4,13.0,25.0,4.333333333333333,5.0,5.0,25.0,5.0,5.0
20190403,SDN,ARI,4,1,7.0,7.0,7.0,7.0,1,0.5,0.5,0.5,0.5,19.0,40.0,3.1666666666666665,6.666666666666667,19.0,40.0,3.1666666666666665,6.666666666666667
20190403,WAS,PHI,9,8,5.0,5.0,5.0,2.0,1,0.25,0.25,1.0,1.0,16.0,31.0,4.0,7.75,16.0,8.0,4.0,8.0
20190403,CLE,CHA,3,8,5.0,5.0,2.0,5.0,0,0.5,1.0,0.25,0.25,10.0,18.0,2.5,4.5,5.0,18.0,5.0,4.5
20190403,KCA,MIN,6,7,5.0,5.0,5.0,2.0,0,0.5,0.5,0.75,1.0,20.0,17.0,5.0,4.25,20.0,5.0,5.0,5.0
