Date,team1,team2,team1_rs,team2_rs,team1_gn,team2_gn,team1_home_gn,team2_away_gn,team1_win,team1_wr,team1_home_wr,team2_wr,team2_away_wr,team1_total_rs,team2_total_rs,team1_avg_rs,team2_avg_rs,team1_home_rs,team2_away_rs,team1_avg_home_rs,team2_avg_away_rs
20110331,CIN,MIL,7,6,1.0,1.0,1.0,1.0,1,,,,,0.0,0.0,,,0.0,0.0,,
20110331,LAN,SFN,2,1,1.0,1.0,1.0,1.0,1,,,,,0.0,0.0,,,0.0,0.0,,
20110331,SLN,SDN,3,5,1.0,1.0,1.0,1.0,0,,,,,0.0,0.0,,,0.0,0.0,,
20110331,WAS,ATL,0,2,1.0,1.0,1.0,1.0,0,,,,,0.0,0.0,,,0.0,0.0,,
20110331,KCA,ANA,2,4,1.0,1.0,1.0,1.0,0,,,,,0.0,0.0,,,0.0,0.0,,
20110331,NYA,DET,6,3,1.0,1.0,1.0,1.0,1,,,,,0.0,0.0,,,0.0,0.0,,
20110401,CHN,PIT,3,6,1.0,1.0,1.0,1.0,0,,,,,0.0,0.0,,,0.0,0.0,,
20110401,COL,ARI,6,7,1.0,1.0,1.0,1.0,0,,,,,0.0,0.0,,,0.0,0.0,,
20110401,FLO,NYN,6,2,1.0,1.0,1.0,1.0,1,,,,,0.0,0.0,,,0.0,0.0,,
20110401,LAN,SFN,4,3,2.0,2.0,2.0,2.0,1,1.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0
20110401,PHI,HOU,5,4,1.0,1.0,1.0,1.0,1,,,,,0.0,0.0,,,0.0,0.0,,
20110401,CLE,CHA,10,15,1.0,1.0,1.0,1.0,0,,,,,0.0,0.0,,,0.0,0.0,,
20110401,KCA,ANA,2,1,2.0,2.0,2.0,2.0,1,0.0,0.0,1.0,1.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0
20110401,OAK,SEA,2,6,1.0,1.0,1.0,1.0,0,,,,,0.0,0.0,,,0.0,0.0,,
20110401,TBA,BAL,1,4,1.0,1.0,1.0,1.0,0,,,,,0.0,0.0,,,0.0,0.0,,
20110401,TEX,BOS,9,5,1.0,1.0,1.0,1.0,1,,,,,0.0,0.0,,,0.0,0.0,,
20110401,TOR,MIN,13,3,1.0,1.0,1.0,1.0,1,,,,,0.0,0.0,,,0.0,0.0,,
20110402,CHN,PIT,5,3,2.0,2.0,2.0,2.0,1,0.0,0.0,1.0,1.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0
20110402,CIN,MIL,4,2,2.0,2.0,2.0,2.0,1,1.0,1.0,0.0,0.0,7.0,6.0,7.0,6.0,7.0,6.0,7.0,6.0
20110402,COL,ARI,3,1,2.0,2.0,2.0,2.0,1,0.0,0.0,1.0,1.0,6.0,7.0,6.0,7.0,6.0,7.0,6.0,7.0
